,0
528,0.048114445891532125
529,0.04832425871073834
530,0.04870415216292996
531,0.047432536276251394
532,0.047222560908317945
533,0.0461824711582176
534,0.04696138595622058
535,0.046593908843970036
536,0.04646762742906593
537,0.04552119291027844
538,0.04617449936889194
539,0.04502062773701577
540,0.044755517489412346
541,0.044817830008252985
542,0.04437401761169958
543,0.045024791627827174
544,0.04454087803835439
545,0.044336934967517366
546,0.043850200710001556
547,0.043949238419384536
548,0.04481555150863399
549,0.04435221342711284
550,0.04239720789049908
551,0.04350390410461402
552,0.042129819160297476
553,0.04265940791150182
554,0.041886861643510756
555,0.04158209127517021
556,0.04139578387361418
557,0.04140644676211382
558,0.0403438383700894
559,0.04121772297100308
560,0.04024896430849395
561,0.040025611890660444
562,0.039776335535040036
563,0.03940411903219195
564,0.03908193801212393
565,0.038999148524982825
566,0.038574266766570636
567,0.03869472557002506
568,0.038640098967385454
569,0.037746053735606994
570,0.03797504506923664
571,0.03808561346827155
572,0.03723478359084794
573,0.037229938781187216
574,0.037675389197914674
575,0.03709543324928198
576,0.03727946994820205
577,0.03719665570842686
578,0.03673055286573185
579,0.035989368888731985
580,0.035729504066812426
581,0.03558041882415442
582,0.035652055831954084
583,0.03600373523896255
584,0.03495139176232994
585,0.035073326089640214
586,0.03468825486621217
587,0.0345229206621466
588,0.034390527681084
589,0.03415999139061825
590,0.03410558524607909
591,0.0341299419238617
592,0.033753068606850685
593,0.034162193516412934
594,0.03366830274688806
595,0.03273429607761815
596,0.033383526093743676
597,0.03277831578123527
598,0.03300311578954495
599,0.03302631333557985
600,0.03220016583346445
601,0.031603359569743174
602,0.03181938978926846
603,0.03183024987577556
604,0.03136025437523093
605,0.031287583117427395
606,0.031276422994572305
607,0.03081345906191788
608,0.031185404859942995
609,0.030888627257983428
610,0.030642964488693376
611,0.030616398543311586
612,0.03063846180590993
613,0.030104897602916913
614,0.029747707269600816
615,0.029798736147748868
616,0.029606165250872684
617,0.029016221175868794
618,0.02898117210324036
619,0.02905098490669509
620,0.028478072868788507
621,0.028390756000248818
622,0.028584149531149183
623,0.028065392732323523
624,0.028480987829882128
625,0.0278062200159908
626,0.027925299367074233
627,0.027496107072079848
628,0.027522846099005568
629,0.027873110239270596
630,0.026749965320567275
631,0.027230301025440145
632,0.026807597794437223
633,0.026818484032398664
634,0.026812023960921496
635,0.02660376067806044
636,0.026491227815040656
637,0.02615187923910228
638,0.026442659173724587
639,0.025742174567882522
640,0.025833707040505142
641,0.025532126804869142
642,0.025678830310554537
643,0.025332275606441117
644,0.025053781174038663
645,0.025261326910941025
646,0.025260192863738425
647,0.02464313203839867
648,0.02474006402836776
649,0.02467445933590796
650,0.02451858971551179
651,0.02458714102223815
652,0.02423359843729784
653,0.02434862729791887
654,0.024442812798461836
655,0.023632948841107088
656,0.024065872179104546
657,0.024014225602663534
658,0.02352930020250403
659,0.02346317757790309
660,0.023251601798216587
661,0.023135737665716423
662,0.023191251891858975
663,0.022683682643484873
664,0.02296190088484816
665,0.022393891118600975
666,0.022379528575174452
667,0.022200195371516997
668,0.022248037188520652
669,0.021990780857142178
670,0.022023267369610352
671,0.021922836810240237
672,0.021521750494999915
673,0.02188990401325595
674,0.021344970509114915
675,0.02129742033699423
676,0.02105787596634897
677,0.021068719806032553
678,0.021108491439446538
679,0.02077819319955899
680,0.020784507729414484
681,0.020838607825684394
682,0.020424641671857556
683,0.020201183741855745
684,0.020070485263060142
685,0.020189628974771705
686,0.020144963324054858
687,0.02009819776162941
688,0.019661189177589827
689,0.019892132124506055
690,0.019605718853482664
691,0.01981963050706015
692,0.019477872801444435
693,0.019343723750404555
694,0.019256872420184895
695,0.01910146539167905
696,0.01904495829755475
697,0.01885858867974284
698,0.018865917924752052
699,0.018632006701648666
700,0.01850214586266683
701,0.018386932792523788
702,0.01830266529282649
703,0.018212347356817916
704,0.01832657324891049
705,0.018009256854217618
706,0.018373140519755023
707,0.01811456519971871
708,0.01818393839272184
709,0.01760070629936292
710,0.017678414665296262
711,0.017596020093456913
712,0.017654859788003865
713,0.017359670625936144
714,0.01737674215353684
715,0.017626261261044635
716,0.017589984211415936
717,0.017370703740667955
718,0.017234748868069725
719,0.017116422003989443
720,0.017074867748712745
721,0.016880499391668267
722,0.016723408085783473
723,0.016541961284796455
724,0.016591046029410892
725,0.016400978045792623
726,0.01641655490880299
727,0.016291970325906045
728,0.016218913909923315
729,0.016123739365005427
730,0.015973510079240215
731,0.015764345558849983
732,0.01577265438537975
733,0.015935866226846482
734,0.01572676311511484
735,0.015592956221270746
736,0.015722484316763603
737,0.015322795958293728
738,0.015338693227043966
739,0.015330324822583365
740,0.015441107954533257
741,0.015329769092168405
742,0.014969421861194245
743,0.015055937688536714
744,0.014878116667467266
745,0.01491013385512841
746,0.015079650593603458
747,0.014784368942841073
748,0.014596803218312186
749,0.014562114158691063
750,0.014588989713892575
751,0.01442354010639294
752,0.014358257317789025
753,0.014283807438764881
754,0.014222507031881632
755,0.01401820358388518
756,0.01405029497737168
757,0.013921860257975942
758,0.014008121116456544
759,0.013838982990956976
760,0.01384931675124454
761,0.013692077142183231
762,0.01369676260345501
763,0.013610458165113026
764,0.013677442177067754
765,0.01341878606038412
766,0.013343300208785353
767,0.013262761445509126
768,0.013280638604797106
769,0.013169103359373211
770,0.013183823418187832
771,0.013166123001251763
772,0.012982484391080885
773,0.01312171913157535
774,0.012966803787945968
775,0.012871670687845919
776,0.012815498440580053
777,0.012797618788693692
778,0.012589744352952273
779,0.01276443795917411
780,0.012851707106661281
781,0.012708663709318833
782,0.012511506952027145
783,0.012431405353750433
784,0.012360258937017435
785,0.012225686115976757
786,0.012210018192867296
787,0.012357579643570645
788,0.012219280465067922
789,0.012162988080725941
790,0.012109325732297218
791,0.012001494287728013
792,0.011851775154753191
793,0.011822959208111041
794,0.01180647101237334
795,0.011836819127630627
796,0.011669714521257795
797,0.011598587193233563
798,0.01160732355599027
799,0.01150486540089962
800,0.011402224729234535
801,0.01144598166768536
802,0.011325608865956788
803,0.011316985370860287
804,0.011257926056897944
805,0.011203864862011787
806,0.011114853139769024
807,0.011266285834862992
808,0.011081263895208544
809,0.011078148894320045
810,0.010926418853527207
811,0.010915697031269418
812,0.010891401319204925
813,0.01085740920994158
814,0.01070164491992427
815,0.010773464718979022
816,0.010948663821342719
817,0.010672710606665449
818,0.010657006257751027
819,0.010732987288535957
820,0.010912920645373128
821,0.01064039896599737
822,0.010574437765402131
823,0.010393148374856654
824,0.010225702968420066
825,0.010426330297337263
826,0.010246121963712577
827,0.010509374967566208
828,0.01016922586759148
829,0.010225385871703793
830,0.009966171765189954
831,0.010040959965546862
832,0.009926808522322039
833,0.009915907716699845
834,0.009832114635175774
835,0.009852697973944566
836,0.009750937736173103
837,0.009858514710529008
838,0.009766182583556667
839,0.009680991898710155
840,0.009565169137625755
841,0.009533146270527194
842,0.009498250151334727
843,0.009472909216620693
844,0.009525860047489301
845,0.009315898932955233
846,0.009565130977441253
847,0.009490827896669387
848,0.009529357052426668
849,0.009229462366772917
850,0.00931282195388673
851,0.009163123343322171
852,0.009113848411514133
853,0.009116576790120507
854,0.009048103506562348
855,0.008982015844579342
856,0.008929940301606236
